"state_census_code","state","sector","observations","employment","members","covered","p_members","p_covered","state_abbreviation","year"
41,"Minnesota","Priv. Manufacturing",711,348571.2925,81055.4325,87582.2591666667,0.232536166906357,0.251260668039322,"MN",1984
41,"Minnesota","Priv. Manufacturing",560,353570.218333333,81677.6558333334,89659.1858333334,0.231008306145668,0.253582417964935,"MN",1985
41,"Minnesota","Priv. Manufacturing",474,371768.294166667,78779.0433333333,84955.14,0.211903601884842,0.22851637005806,"MN",1986
41,"Minnesota","Priv. Manufacturing",437,370559.004166666,76235.4708333333,81809.0191666666,0.205730989575386,0.220771908760071,"MN",1987
41,"Minnesota","Priv. Manufacturing",433,371445.430833334,76758.6691666667,85939.8900000001,0.206648573279381,0.231366127729416,"MN",1988
41,"Minnesota","Priv. Manufacturing",405,366807.935833333,75326.0933333333,78707.4391666666,0.205355674028397,0.214573979377747,"MN",1989
41,"Minnesota","Priv. Manufacturing",401,359347.579166667,75232.7133333333,80511.0983333333,0.209359183907509,0.224047973752022,"MN",1990
41,"Minnesota","Priv. Manufacturing",384,351326.230833334,70421.1875,73731.1666666666,0.200443863868713,0.209865242242813,"MN",1991
41,"Minnesota","Priv. Manufacturing",410,378011.933333333,68439.2058333333,72040.9516666667,0.181050390005112,0.190578505396843,"MN",1992
41,"Minnesota","Priv. Manufacturing",376,348958.1525,73904.4183333333,77375.9575,0.211785912513733,0.221734195947647,"MN",1993
41,"Minnesota","Priv. Manufacturing",378,368047.414991666,59777.72655,64912.2031166667,0.16241854429245,0.17636913061142,"MN",1994
41,"Minnesota","Priv. Manufacturing",427,402609.977491667,67735.463875,69208.8353416667,0.168240889906883,0.171900451183319,"MN",1995
41,"Minnesota","Priv. Manufacturing",425,383171.959325001,64976.046975,67713.5828666667,0.169574111700058,0.176718518137932,"MN",1996
41,"Minnesota","Priv. Manufacturing",439,387666.932875,62473.4689916667,64433.4144166667,0.161152437329292,0.166208177804947,"MN",1997
41,"Minnesota","Priv. Manufacturing",454,397701.885116667,56279.7302,57189.0336916667,0.141512349247932,0.143798753619194,"MN",1998
41,"Minnesota","Priv. Manufacturing",487,440095.9712,61688.6359583333,64300.2383583333,0.140170872211456,0.146105036139488,"MN",1999
41,"Minnesota","Priv. Manufacturing",460,407840.876516667,56661.55645,57505.11355,0.138930544257164,0.140998899936676,"MN",2000
41,"Minnesota","Priv. Manufacturing",543,400669.505133333,50576.89275,52588.8813583333,0.126230955123901,0.131252512335777,"MN",2001
41,"Minnesota","Priv. Manufacturing",639,385589.642575,48056.8679166667,50440.0795583333,0.124632157385349,0.130812853574753,"MN",2002
41,"Minnesota","Priv. Manufacturing",598,381947.36365,43917.69615,44540.1108166667,0.114983633160591,0.11661321669817,"MN",2003
41,"Minnesota","Priv. Manufacturing",565,355801.350408333,48195.36295,50259.1971,0.135455816984177,0.141256347298622,"MN",2004
41,"Minnesota","Priv. Manufacturing",676,365946.199066667,37135.473325,38000.5344,0.101477958261967,0.103841863572598,"MN",2005
41,"Minnesota","Priv. Manufacturing",734,388498.663925,44691.637125,47025.531275,0.11503678560257,0.121044255793095,"MN",2006
41,"Minnesota","Priv. Manufacturing",662,352318.319483333,36010.559125,36508.42915,0.10221029073,0.103623420000076,"MN",2007
41,"Minnesota","Priv. Manufacturing",682,357547.142533333,39175.86015,40281.0902833333,0.109568379819393,0.112659521400928,"MN",2008
41,"Minnesota","Priv. Manufacturing",639,336941.398408333,28401.9054333333,29445.3270083333,0.0842933058738708,0.0873900577425957,"MN",2009
41,"Minnesota","Priv. Manufacturing",617,340474.7218,28606.9939666667,29196.5524083333,0.0840209051966667,0.0857524797320366,"MN",2010
41,"Minnesota","Priv. Manufacturing",644,354623.96035,22339.1629333333,22339.1629333333,0.0629939436912537,0.0629939436912537,"MN",2011
41,"Minnesota","Priv. Manufacturing",657,359650.054466666,24837.113,25378.693,0.0690591111779213,0.0705649629235268,"MN",2012
41,"Minnesota","Priv. Manufacturing",653,362978.419608334,31505.7274416667,32924.4004166667,0.086797796189785,0.0907062217593193,"MN",2013
41,"Minnesota","Priv. Manufacturing",605,376046.77815,26839.4639333333,28820.1211166667,0.0713726729154587,0.0766397267580032,"MN",2014
41,"Minnesota","Priv. Manufacturing",455,427049.286033333,35685.8899416667,39786.7041583333,0.0835638642311096,0.0931665375828743,"MN",2015
41,"Minnesota","Priv. Manufacturing",385,420413.987258333,41727.2633916667,44836.4876,0.0992527976632118,0.106648422777653,"MN",2016
41,"Minnesota","Priv. Manufacturing",357,398793.242333333,49246.30685,51503.587175,0.123488321900368,0.129148602485657,"MN",2017
41,"Minnesota","Priv. Manufacturing",310,353842.33485,35341.2623083333,37155.4413416667,0.0998785570263863,0.105005644261837,"MN",2018
41,"Minnesota","Priv. Manufacturing",331,386571.1863,46037.978,46037.978,0.119093142449856,0.119093142449856,"MN",2019
41,"Minnesota","Priv. Manufacturing",309,387495.692958333,43322.3179083333,45406.1764166667,0.111800774931908,0.117178529500961,"MN",2020
41,"Minnesota","Priv. Manufacturing",270,370888.921533333,38412.705925,38412.705925,0.10356929898262,0.10356929898262,"MN",2021
41,"Minnesota","Priv. Manufacturing",276,369712.670683333,38292.23655,41489.28215,0.103572964668274,0.112220339477062,"MN",2022
41,"Minnesota","Private",2721,1395648.36416666,238596.471666667,262595.995,0.170957446098328,0.188153401017189,"MN",1983
41,"Minnesota","Private",2887,1471265.58083333,257728.831666666,278876.145,0.175174921751022,0.189548477530479,"MN",1984
41,"Minnesota","Private",2324,1514762.84333333,252287.838333333,278066.469166667,0.166552692651749,0.183570966124535,"MN",1985
41,"Minnesota","Private",1902,1486450.05666667,224392.671666667,242507.149166667,0.150958776473999,0.163145169615746,"MN",1986
41,"Minnesota","Private",1743,1479738.1475,237368.753333333,249869.9675,0.160412669181824,0.16886094212532,"MN",1987
41,"Minnesota","Private",1858,1601381.59333334,233821.8225,254492.936666667,0.146012559533119,0.158920854330063,"MN",1988
41,"Minnesota","Private",1825,1645836.15583334,235680.379166667,251484.850833333,0.143197953701019,0.152800664305687,"MN",1989
41,"Minnesota","Private",1814,1624045.99333333,226347.055,245481.738333333,0.139372318983078,0.151154428720474,"MN",1990
41,"Minnesota","Private",1805,1667776.365,249169.5125,265983.210833333,0.149402230978012,0.15948374569416,"MN",1991
41,"Minnesota","Private",1794,1651987.14,256059.988333333,271343.921666667,0.155001193284988,0.164253041148186,"MN",1992
41,"Minnesota","Private",1775,1660376.03666667,230339.159166667,245506.126666667,0.138727098703384,0.147861763834953,"MN",1993
41,"Minnesota","Private",1783,1758160.556225,219586.9998,233410.192125,0.124895870685577,0.132758185267448,"MN",1994
41,"Minnesota","Private",1861,1775161.02278333,217376.212008333,226496.4551,0.122454360127449,0.12759205698967,"MN",1995
41,"Minnesota","Private",2014,1823992.39248333,235901.09915,246859.769366667,0.129332289099693,0.135340347886086,"MN",1996
41,"Minnesota","Private",2091,1871423.95720833,251767.689433333,261126.753566667,0.134532690048218,0.13953372836113,"MN",1997
41,"Minnesota","Private",2129,1891172.1007,219682.339541667,227780.62615,0.116162002086639,0.120444156229496,"MN",1998
41,"Minnesota","Private",2129,1932964.46595,247154.164775,260214.102025,0.127862751483917,0.134619191288948,"MN",1999
41,"Minnesota","Private",2196,1982360.76550001,244778.329175,257468.982358333,0.123478196561337,0.129879981279373,"MN",2000
41,"Minnesota","Private",2718,2018945.90654167,232310.555666667,242052.960466667,0.115065269172192,0.119890764355659,"MN",2001
41,"Minnesota","Private",3335,2034355.870725,219473.619766667,226864.262016667,0.107883594930172,0.111516505479813,"MN",2002
41,"Minnesota","Private",3230,2071104.10390001,208561.932508333,220618.807908333,0.100700847804546,0.106522314250469,"MN",2003
41,"Minnesota","Private",3252,2061024.75319167,229151.8902,238888.967883334,0.111183471977711,0.115907862782478,"MN",2004
41,"Minnesota","Private",3879,2142168.52164999,207003.231816667,212974.34355,0.0966325625777245,0.0994199737906456,"MN",2005
41,"Minnesota","Private",3944,2113575.31598333,205447.129016667,216713.320658333,0.0972035974264145,0.102533996105194,"MN",2006
41,"Minnesota","Private",3893,2095829.424,200407.037833334,208811.940466667,0.0956218242645264,0.099632129073143,"MN",2007
41,"Minnesota","Private",3905,2072772.512525,195527.7837,205770.075566667,0.0943315178155899,0.0992728695273399,"MN",2008
41,"Minnesota","Private",3816,2042907.00096666,173262.156741666,181876.066866666,0.0848115757107735,0.0890280678868294,"MN",2009
41,"Minnesota","Private",3808,2102710.189,176409.107658333,181276.110491667,0.0838960632681847,0.086210697889328,"MN",2010
41,"Minnesota","Private",3836,2118777.02490834,165273.91575,177826.305241667,0.078004390001297,0.0839287489652634,"MN",2011
41,"Minnesota","Private",3893,2125995.468825,164156.544558333,174377.7907,0.0772139653563499,0.0820217132568359,"MN",2012
41,"Minnesota","Private",3896,2198388.05405834,184497.643825,192857.499066667,0.0839240550994873,0.087726779282093,"MN",2013
41,"Minnesota","Private",3491,2199802.67775,176867.823683333,188469.027341666,0.080401673913002,0.0856754258275032,"MN",2014
41,"Minnesota","Private",2382,2167058.67459167,174432.78195,191617.3984,0.080492876470089,0.0884227976202965,"MN",2015
41,"Minnesota","Private",1956,2162053.82779167,180019.2219,190593.362758333,0.08326306194067,0.0881538465619087,"MN",2016
41,"Minnesota","Private",2068,2335143.13185,215989.643025,231507.518675,0.0924952477216721,0.0991406142711639,"MN",2017
41,"Minnesota","Private",2015,2317052.23915,205515.752425,220900.952708333,0.088697075843811,0.0953370630741119,"MN",2018
41,"Minnesota","Private",1921,2302769.59043333,170742.043383333,179396.100008333,0.0741463825106621,0.0779044926166534,"MN",2019
41,"Minnesota","Private",1652,2132012.616,160397.426733333,175279.868758333,0.0752328708767891,0.0822133347392082,"MN",2020
41,"Minnesota","Private",1596,2212894.12458334,198919.455783333,219216.510866667,0.0898910835385323,0.0990632623434067,"MN",2021
41,"Minnesota","Private",1660,2317573.18445833,205207.926216667,221506.889866667,0.0885443165898323,0.0955770835280418,"MN",2022
41,"Minnesota","Public",609,302301.813333334,155347.648333333,176844.296666667,0.513882637023926,0.584992527961731,"MN",1983
41,"Minnesota","Public",632,306248.305833333,148821.785833333,174911.486666667,0.485951364040375,0.571142733097076,"MN",1984
41,"Minnesota","Public",454,289567.13,155255.07,174599.945,0.536162614822388,0.602968811988831,"MN",1985
41,"Minnesota","Public",382,299933.271666667,161309.95,175467.8575,0.537819445133209,0.585022985935211,"MN",1986
41,"Minnesota","Public",369,305976.9125,174567.37,188401.818333333,0.570524632930756,0.615738689899445,"MN",1987
41,"Minnesota","Public",363,307518.220833333,158574.6425,175323.2125,0.515659332275391,0.570123016834259,"MN",1988
41,"Minnesota","Public",339,297675.446666666,150458.106666667,164573.285,0.505443453788757,0.552861452102661,"MN",1989
41,"Minnesota","Public",354,311996.06,163668.000833333,178112.836666667,0.524583578109741,0.57088166475296,"MN",1990
41,"Minnesota","Public",336,306106.784166667,172401.415,183621.924166667,0.563206791877747,0.599862337112427,"MN",1991
41,"Minnesota","Public",368,334603.2475,181650.706666666,189173.265833333,0.54288387298584,0.56536591053009,"MN",1992
41,"Minnesota","Public",411,370588.494166667,198588.700833333,215826.571666667,0.535873889923096,0.582388758659363,"MN",1993
41,"Minnesota","Public",369,343314.457141666,193869.57725,209490.029883333,0.564699709415436,0.610198676586151,"MN",1994
41,"Minnesota","Public",378,346784.444633333,213258.009925,231392.93475,0.61495840549469,0.667252898216248,"MN",1995
41,"Minnesota","Public",378,335746.696533334,201503.378641667,211023.3242,0.600164890289307,0.628519415855408,"MN",1996
41,"Minnesota","Public",374,324491.688691667,184321.933341667,198476.833608333,0.56803286075592,0.611654579639435,"MN",1997
41,"Minnesota","Public",403,350996.640008333,201944.7045,215546.5413,0.575346529483795,0.614098608493805,"MN",1998
41,"Minnesota","Public",419,368787.826908334,196744.485066667,210947.016516667,0.533489644527435,0.572001039981842,"MN",1999
41,"Minnesota","Public",373,324290.351066667,174232.04285,176792.392325,0.537271738052368,0.545166969299316,"MN",2000
41,"Minnesota","Public",457,323798.291408333,184490.539658333,190278.757866667,0.569769978523254,0.587645947933197,"MN",2001
41,"Minnesota","Public",573,335253.332133333,196083.729691667,205191.070608333,0.584882259368896,0.612047791481018,"MN",2002
41,"Minnesota","Public",589,363720.865683333,205441.981941667,220081.056166667,0.564834177494049,0.605082273483276,"MN",2003
41,"Minnesota","Public",601,368134.224983333,195081.705758333,204476.446833333,0.529920041561127,0.555439949035645,"MN",2004
41,"Minnesota","Public",645,351852.61395,185157.218691667,196946.14265,0.526235163211823,0.559740483760834,"MN",2005
41,"Minnesota","Public",699,365015.165833334,190032.490783333,199698.687883333,0.520615339279175,0.547096967697144,"MN",2006
41,"Minnesota","Public",693,364335.592875,199962.451658333,210540.879983333,0.54884135723114,0.577876210212708,"MN",2007
41,"Minnesota","Public",684,356898.629916666,196135.298933333,206476.619633333,0.549554646015167,0.578530132770538,"MN",2008
41,"Minnesota","Public",680,357552.473200001,188644.483575,195051.813433333,0.527599453926086,0.545519411563873,"MN",2009
41,"Minnesota","Public",690,365041.502191667,208160.600133334,215980.762433334,0.570238173007965,0.591660857200623,"MN",2010
41,"Minnesota","Public",643,341907.49205,205247.801308333,211418.612775,0.600302159786224,0.618350327014923,"MN",2011
41,"Minnesota","Public",634,339505.949891667,186346.6321,193086.491075,0.548875868320465,0.568727850914001,"MN",2012
41,"Minnesota","Public",601,334059.205500001,177411.407891667,188047.674825,0.531077742576599,0.562917232513428,"MN",2013
41,"Minnesota","Public",550,341316.881416666,183429.611491667,191383.993333333,0.537417352199554,0.560722291469574,"MN",2014
41,"Minnesota","Public",440,395232.707916667,187397.884116666,192443.112341666,0.47414568066597,0.486910909414291,"MN",2015
41,"Minnesota","Public",369,400032.000733333,184124.194058333,197058.440166667,0.460273653268814,0.492606699466705,"MN",2016
41,"Minnesota","Public",325,360405.105658333,194588.764633333,196457.2168,0.539916753768921,0.54510110616684,"MN",2017
41,"Minnesota","Public",289,319997.267875,189891.622141667,200325.271758333,0.593416392803192,0.626021802425385,"MN",2018
41,"Minnesota","Public",309,358901.068366667,192650.102783333,200297.590725,0.53677773475647,0.558085799217224,"MN",2019
41,"Minnesota","Public",313,387486.993925,238209.455875,252381.713858333,0.614754736423492,0.651329517364502,"MN",2020
41,"Minnesota","Public",293,397596.545391667,217420.943483333,227173.672525,0.546838104724884,0.57136732339859,"MN",2021
41,"Minnesota","Public",275,378106.679841667,179672.336633333,192003.636133333,0.475189536809921,0.507802844047546,"MN",2022
41,"Minnesota","Total",3330,1697950.1775,393944.12,439440.291666666,0.232011586427689,0.258806347846985,"MN",1983
41,"Minnesota","Total",3519,1777513.88666667,406550.6175,453787.631666667,0.228718668222427,0.255293428897858,"MN",1984
41,"Minnesota","Total",2778,1804329.97333333,407542.908333333,452666.414166667,0.225869387388229,0.250877857208252,"MN",1985
41,"Minnesota","Total",2284,1786383.32833333,385702.621666667,417975.006666667,0.215912580490112,0.233978345990181,"MN",1986
41,"Minnesota","Total",2112,1785715.06,411936.123333333,438271.785833333,0.230684131383896,0.24543209373951,"MN",1987
41,"Minnesota","Total",2221,1908899.81416667,392396.465,429816.149166667,0.205561578273773,0.225164324045181,"MN",1988
41,"Minnesota","Total",2164,1943511.6025,386138.485833333,416058.135833333,0.198680818080902,0.214075461030006,"MN",1989
41,"Minnesota","Total",2168,1936042.05333333,390015.055833334,423594.575,0.201449677348137,0.218794092535973,"MN",1990
41,"Minnesota","Total",2141,1973883.14916667,421570.9275,449605.135,0.213574409484863,0.227776974439621,"MN",1991
41,"Minnesota","Total",2162,1986590.3875,437710.695,460517.1875,0.220332637429237,0.231812849640846,"MN",1992
41,"Minnesota","Total",2186,2030964.53083333,428927.86,461332.698333334,0.211194172501564,0.227149561047554,"MN",1993
41,"Minnesota","Total",2152,2101475.01336666,413456.577049999,442900.222008333,0.19674588739872,0.210756838321686,"MN",1994
41,"Minnesota","Total",2239,2121945.46741667,430634.221933333,457889.38985,0.202943116426468,0.215787544846535,"MN",1995
41,"Minnesota","Total",2392,2159739.08901666,437404.477791667,457883.093566667,0.202526539564133,0.212008520960808,"MN",1996
41,"Minnesota","Total",2465,2195915.6459,436089.622775,459603.587175,0.198591247200966,0.209299296140671,"MN",1997
41,"Minnesota","Total",2532,2242168.74070833,421627.044041666,443327.16745,0.188044294714928,0.197722479701042,"MN",1998
41,"Minnesota","Total",2548,2301752.29285833,443898.649841666,471161.118541667,0.192852482199669,0.204696714878082,"MN",1999
41,"Minnesota","Total",2569,2306651.11656667,419010.372025,434261.374683333,0.181653127074242,0.18826487660408,"MN",2000
41,"Minnesota","Total",3175,2342744.19795,416801.095325,432331.718333333,0.17791149020195,0.18454073369503,"MN",2001
41,"Minnesota","Total",3908,2369609.20285833,415557.349458333,432055.332625,0.175369575619698,0.182331889867783,"MN",2002
41,"Minnesota","Total",3819,2434824.96958334,414003.91445,440699.864075,0.170034363865852,0.180998578667641,"MN",2003
41,"Minnesota","Total",3853,2429158.978175,424233.595958333,443365.414716666,0.17464217543602,0.1825180798769,"MN",2004
41,"Minnesota","Total",4524,2494021.13559999,392160.450508333,409920.4862,0.157240226864815,0.164361268281937,"MN",2005
41,"Minnesota","Total",4643,2478590.48181666,395479.6198,416412.008541667,0.159558281302452,0.168003559112549,"MN",2006
41,"Minnesota","Total",4586,2460165.016875,400369.489491666,419352.82045,0.162740901112556,0.170457199215889,"MN",2007
41,"Minnesota","Total",4589,2429671.14244167,391663.082633333,412246.6952,0.161200031638145,0.169671803712845,"MN",2008
41,"Minnesota","Total",4496,2400459.47416666,361906.640316667,376927.880300001,0.15076556801796,0.157023221254349,"MN",2009
41,"Minnesota","Total",4498,2467751.69119166,384569.707791666,397256.872924999,0.155838087201118,0.160979270935059,"MN",2010
41,"Minnesota","Total",4479,2460684.51695834,370521.717058333,389244.918016666,0.150576680898666,0.158185631036758,"MN",2011
41,"Minnesota","Total",4527,2465501.41871666,350503.176658333,367464.281774999,0.142163038253784,0.149042412638664,"MN",2012
41,"Minnesota","Total",4497,2532447.25955833,361909.051716667,380905.173891667,0.142908826470375,0.150409907102585,"MN",2013
41,"Minnesota","Total",4041,2541119.55916667,360297.435175,379853.020675,0.141786888241768,0.149482548236847,"MN",2014
41,"Minnesota","Total",2822,2562291.38250834,361830.666066667,384060.510741666,0.141213700175285,0.149889469146729,"MN",2015
41,"Minnesota","Total",2325,2562085.828525,364143.415958333,387651.802925,0.142127722501755,0.151303201913834,"MN",2016
41,"Minnesota","Total",2393,2695548.23750833,410578.407658333,427964.735475,0.152317211031914,0.158767238259315,"MN",2017
41,"Minnesota","Total",2304,2637049.507025,395407.374566667,421226.224466667,0.149943098425865,0.159733906388283,"MN",2018
41,"Minnesota","Total",2230,2661670.6588,363392.146166666,379693.690733333,0.136527836322784,0.14265239238739,"MN",2019
41,"Minnesota","Total",1965,2519499.609925,398606.882608333,427661.582616667,0.15820874273777,0.169740676879883,"MN",2020
41,"Minnesota","Total",1889,2610490.66997499,416340.399266667,446390.183391667,0.159487411379814,0.170998573303223,"MN",2021
41,"Minnesota","Total",1935,2695679.86429999,384880.26285,413510.526,0.142776697874069,0.153397485613823,"MN",2022
42,"Iowa","Priv. Construction",92,37654.6116666667,7145.09,8573.91333333333,0.189753383398056,0.227698892354965,"IA",1983
42,"Iowa","Priv. Construction",75,32384.2125,5515.86583333333,5515.86583333333,0.170325770974159,0.170325770974159,"IA",1984
42,"Iowa","Priv. Construction",73,37010.135,6719.96,6719.96,0.181570798158646,0.181570798158646,"IA",1985
42,"Iowa","Priv. Construction",81,40996.2925,7592.40416666667,8191.54166666667,0.185197338461876,0.199811771512032,"IA",1986
42,"Iowa","Priv. Construction",69,35840.3133333333,7719.17916666667,8847.22916666667,0.215377002954483,0.246851339936256,"IA",1987
42,"Iowa","Priv. Construction",81,42238.13,9261.42083333333,10877.9133333333,0.219266831874847,0.257537752389908,"IA",1988
42,"Iowa","Priv. Construction",72,37028.2875,8384.77416666667,8935.81833333333,0.226442396640778,0.241324111819267,"IA",1989
42,"Iowa","Priv. Construction",90,43956.0633333333,8870.79,9777.18833333333,0.201810389757156,0.222430929541588,"IA",1990
42,"Iowa","Priv. Construction",110,52707.8891666667,15188.2758333333,15692.4091666667,0.288159430027008,0.297724097967148,"IA",1991
42,"Iowa","Priv. Construction",108,52724.8783333334,11778.7166666667,12737.2016666667,0.223399594426155,0.241578593850136,"IA",1992
42,"Iowa","Priv. Construction",107,54892.2091666667,10686.3791666667,11886.8383333333,0.194679334759712,0.216548725962639,"IA",1993
42,"Iowa","Priv. Construction",91,48464.8828666666,8372.72084166667,8976.87915833333,0.172758504748344,0.185224398970604,"IA",1994
42,"Iowa","Priv. Construction",94,55175.5500666667,11981.016675,12490.6069916667,0.217143580317497,0.226379379630089,"IA",1995
42,"Iowa","Priv. Construction",93,56479.3072083333,15928.3880416667,16434.696225,0.282021671533585,0.290986150503159,"IA",1996
42,"Iowa","Priv. Construction",75,45376.8924583334,9153.98891666666,9153.98891666666,0.201732382178307,0.201732382178307,"IA",1997
42,"Iowa","Priv. Construction",107,64068.0523083333,13164.3670916667,14357.721375,0.205474749207497,0.224101111292839,"IA",1998
42,"Iowa","Priv. Construction",97,63336.9841916667,9113.16846666667,9113.16846666667,0.143883839249611,0.143883839249611,"IA",1999
42,"Iowa","Priv. Construction",119,74769.2016166666,12852.1534583333,12852.1534583333,0.171891003847122,0.171891003847122,"IA",2000
42,"Iowa","Priv. Construction",135,63095.6658916667,15794.7748333333,15794.7748333333,0.250330597162247,0.250330597162247,"IA",2001
42,"Iowa","Priv. Construction",153,61574.055825,10206.5921333333,10616.9632916667,0.16576124727726,0.172425925731659,"IA",2002
42,"Iowa","Priv. Construction",129,51085.1413333333,11859.3095166667,12572.7060666667,0.232147917151451,0.246112778782845,"IA",2003
42,"Iowa","Priv. Construction",166,66952.6084916666,11993.8194416667,12813.6345416667,0.179138943552971,0.191383644938469,"IA",2004
42,"Iowa","Priv. Construction",188,76030.78275,13416.0510666667,13824.1454666667,0.17645551264286,0.181823000311852,"IA",2005
42,"Iowa","Priv. Construction",176,72831.8736,11153.4168416667,11153.4168416667,0.153139233589172,0.153139233589172,"IA",2006
42,"Iowa","Priv. Construction",175,70231.6805833333,7594.66895833333,7982.860775,0.108137369155884,0.113664671778679,"IA",2007
42,"Iowa","Priv. Construction",157,60897.1226166667,9449.49510833333,9765.611325,0.155171453952789,0.160362437367439,"IA",2008
42,"Iowa","Priv. Construction",149,58940.327125,12070.7822833333,12600.5966583333,0.204796656966209,0.213785663247108,"IA",2009
42,"Iowa","Priv. Construction",168,66833.6427666667,9666.627625,11462.54335,0.144637152552605,0.171508580446243,"IA",2010
42,"Iowa","Priv. Construction",162,67922.652175,11948.1603666667,11948.1603666667,0.175908327102661,0.175908327102661,"IA",2011
42,"Iowa","Priv. Construction",121,48955.416425,6713.638,6713.638,0.137137800455093,0.137137800455093,"IA",2012
42,"Iowa","Priv. Construction",134,55193.1961416667,14245.7014416667,14245.7014416667,0.258106112480164,0.258106112480164,"IA",2013
42,"Iowa","Priv. Construction",150,69689.8016083333,13556.5342833333,14281.1343916667,0.194526806473732,0.204924315214157,"IA",2014
42,"Iowa","Priv. Construction",106,72017.29655,12314.8051,13501.2520916667,0.170997887849808,0.187472358345985,"IA",2015
42,"Iowa","Priv. Construction",113,82362.4144583333,11993.920825,13034.1418,0.145623713731766,0.158253520727158,"IA",2016
42,"Iowa","Priv. Construction",105,77005.4353416667,12358.3843083333,12358.3843083333,0.160487174987793,0.160487174987793,"IA",2017
42,"Iowa","Priv. Construction",90,68058.75,16558.7600333333,16558.7600333333,0.243300974369049,0.243300974369049,"IA",2018
42,"Iowa","Priv. Construction",109,80087.614275,8092.36038333333,8092.36038333333,0.101043842732906,0.101043842732906,"IA",2019
42,"Iowa","Priv. Construction",105,81696.0768416666,5161.85028333333,5161.85028333333,0.0631835758686066,0.0631835758686066,"IA",2020
42,"Iowa","Priv. Construction",90,76584.81905,12650.3861583333,13459.6060416667,0.165181383490562,0.175747707486153,"IA",2021
42,"Iowa","Priv. Construction",100,96689.55195,14627.2018,14627.2018,0.1512800604105,0.1512800604105,"IA",2022
42,"Iowa","Priv. Manufacturing",525,211555.39,85195.9025,93515.0291666667,0.402712047100067,0.442035675048828,"IA",1983
42,"Iowa","Priv. Manufacturing",526,219624.484166667,83604.765,92528.585,0.380671411752701,0.421303600072861,"IA",1984
42,"Iowa","Priv. Manufacturing",464,223554.629166667,84258.9325,90056.2575,0.37690532207489,0.402837812900543,"IA",1985
42,"Iowa","Priv. Manufacturing",445,223302.853333333,63925.7891666667,73826.6133333333,0.286273956298828,0.330612033605576,"IA",1986
42,"Iowa","Priv. Manufacturing",433,219869.668333333,67946.125,74505.8025,0.309029102325439,0.338863492012024,"IA",1987
42,"Iowa","Priv. Manufacturing",484,250167.39,72888.77,77625.965,0.29135999083519,0.310296088457108,"IA",1988
42,"Iowa","Priv. Manufacturing",468,244864.5275,76817.1608333333,86944.9091666666,0.313712894916534,0.355073511600494,"IA",1989
42,"Iowa","Priv. Manufacturing",472,231872.5175,66849.4708333333,75498.6741666667,0.288302689790726,0.325604230165482,"IA",1990
42,"Iowa","Priv. Manufacturing",475,224360.883333333,51933.7941666667,60570.3416666667,0.231474369764328,0.26996836066246,"IA",1991
42,"Iowa","Priv. Manufacturing",457,219402.243333333,53255.4,59794.5008333333,0.242729514837265,0.272533684968948,"IA",1992
42,"Iowa","Priv. Manufacturing",503,250641.648333333,60536.3641666667,63652.5775,0.241525560617447,0.253958493471146,"IA",1993
42,"Iowa","Priv. Manufacturing",459,237520.234875,54121.3537583333,61718.532775,0.227859973907471,0.259845376014709,"IA",1994
42,"Iowa","Priv. Manufacturing",430,250229.518408333,50337.4963916667,57994.2780083333,0.201165303587914,0.231764331459999,"IA",1995
42,"Iowa","Priv. Manufacturing",404,239904.34555,51578.2394083333,55093.3606,0.21499502658844,0.2296472042799,"IA",1996
42,"Iowa","Priv. Manufacturing",430,261705.013791667,50165.851275,56977.7718833333,0.191688537597656,0.217717543244362,"IA",1997
42,"Iowa","Priv. Manufacturing",422,249488.550991667,50818.2083666667,53256.0308166667,0.20368954539299,0.213460817933083,"IA",1998
42,"Iowa","Priv. Manufacturing",414,252641.480825,65209.8995,66325.889875,0.258112400770187,0.262529700994492,"IA",1999
42,"Iowa","Priv. Manufacturing",436,263205.766225,63109.1305666666,66576.973675,0.239771082997322,0.252946496009827,"IA",2000
42,"Iowa","Priv. Manufacturing",559,264359.872966667,59947.1526333334,67644.9493666667,0.226763427257538,0.255882054567337,"IA",2001
42,"Iowa","Priv. Manufacturing",696,272996.551525,52754.729175,57388.1039666667,0.193243205547333,0.210215494036674,"IA",2002
42,"Iowa","Priv. Manufacturing",646,260279.935866667,51952.6132083333,56292.004825,0.199602842330933,0.216274857521057,"IA",2003
42,"Iowa","Priv. Manufacturing",589,236533.765083333,47388.312075,51794.129,0.200344815850258,0.218971401453018,"IA",2004
42,"Iowa","Priv. Manufacturing",583,231136.552066667,48558.1652583333,51779.777175,0.210084319114685,0.224022448062897,"IA",2005
42,"Iowa","Priv. Manufacturing",569,227282.705758334,45840.5753583333,49826.44475,0.201689675450325,0.219226732850075,"IA",2006
42,"Iowa","Priv. Manufacturing",614,239032.066125,41475.8251083333,46795.2300166667,0.173515737056732,0.195769682526588,"IA",2007
42,"Iowa","Priv. Manufacturing",672,263082.553658333,43041.3461833333,48269.9636416667,0.163603961467743,0.183478385210037,"IA",2008
42,"Iowa","Priv. Manufacturing",625,242785.009191667,40567.6934833333,43301.377375,0.167093068361282,0.178352758288383,"IA",2009
42,"Iowa","Priv. Manufacturing",555,219536.076883333,39481.94875,42804.3098416667,0.17984265089035,0.194976195693016,"IA",2010
